Date,PRECP,TMEAN,TMAX,DISCH,SEDM
2/21/2000,-0.176,2.02,3.572,31.1486,308
2/23/2000,0.168,1.662,2.206,7.9288,-150
2/24/2000,0.07,1.544,1.616,17.5566,-262
2/29/2000,0.506,2.556,2.68,30.5822,-140
3/1/2000,0.068,1.178,0.656,0.5664,-1380
3/2/2000,0.102,-0.169,-0.624,-36.8118,-3486
3/5/2000,-0.064,0.656,0.674,-57.2,-5548
3/6/2000,0.036,0.548,0.304,-65.1286,-5500
3/7/2000,-0.4,1.205,1.082,-82.1188,-6380
3/8/2000,0.042,2.088,1.916,-76.4554,-4200
3/10/2000,0.212,2.067,1.836,-39.0772,-1900
3/13/2000,0.24,2.319,1.498,-76.4554,-920
3/14/2000,0.306,1.56,1.034,-101.3744,-1640
3/15/2000,0.43,1.646,1.56,-125.7266,-1460
3/21/2000,0.034,2.177,2.968,-120.6298,-2600
3/22/2000,-0.216,3.08,3.99,-94.012,-2840
3/23/2000,-0.102,2.774,4.538,-63.9962,-2500
3/24/2000,-0.252,3.509,4.464,-99.1088,-3560
3/25/2000,-0.358,1.662,2.606,-76.4556,-2660
3/28/2000,-0.016,0.038,0.29,-126.8592,-3560
3/29/2000,0.05,-0.223,-0.424,-85.5166,-2080
3/30/2000,-0.124,-0.613,-0.954,-63.996,-540
3/31/2000,-0.022,-0.428,-0.252,-23.2198,-80
4/1/2000,-0.02,0.561,0.518,22.0872,-740
4/2/2000,0.092,1.29,0.792,43.0414,1120
4/3/2000,-0.008,0.684,0.598,-6.7962,-140
4/4/2000,-0.002,-0.461,-0.638,-79.8534,-1720
4/6/2000,0.43,-1.329,-2.96,-76.4554,-1060
4/7/2000,0.732,-1.884,-2.796,-108.1702,-120
4/10/2000,0.788,-1.15,-1.754,-61.1642,-740
4/11/2000,0.75,-1.339,-2.734,-57.7662,-140
4/12/2000,0.714,-1.032,-2.284,-6.796,100
4/13/2000,0.284,-0.128,0.386,46.4396,1800
4/14/2000,-0.03,0.871,0.606,9.6278,800
4/15/2000,0.002,0.939,0.892,-19.2554,900
4/25/2000,-0.358,1.417,2.59,-47.0058,2220
4/26/2000,-0.298,2.209,3.362,-27.7504,1280
4/29/2000,-0.402,1.67,1.736,-70.792,760
4/30/2000,-0.414,1.228,2.13,10.7604,760
5/1/2000,-0.384,0.773,1.15,11.3268,1980
5/2/2000,0.016,1.168,0.9,-19.8218,-660
5/3/2000,-0.048,1.062,0.446,-28.3168,-1240
5/4/2000,-0.026,1.013,0.976,-66.8276,-4620
5/5/2000,0.168,0.921,0.47,-150.0792,-4520
5/8/2000,-0.502,0.959,1.334,-191.4218,-5780
5/11/2000,-0.278,2.077,2.606,-112.701,-3960
5/12/2000,0.206,2.048,2.236,-123.4614,-1900
5/14/2000,0.292,1.83,2.688,-70.7922,100
5/15/2000,0.098,2.206,2.534,-7.9288,1200
5/16/2000,0.602,2.665,3.052,54.3684,2120
5/17/2000,0.61,2.378,2.186,24.9188,700
5/18/2000,0.394,1.865,2.026,49.2714,120
5/20/2000,0.386,2.075,2.08,16.9902,600
5/21/2000,0.596,1.377,1.854,99.6754,2240
5/25/2000,0.536,0.164,0.238,124.0278,1780
5/31/2000,0.566,-0.369,-0.37,111.5684,960
6/1/2000,0.11,-0.16,0.14,44.1744,1560
6/7/2000,0.116,0.032,0.046,90.614,3960
6/8/2000,-0.092,0.882,0.84,0.0002,3080
6/9/2000,-0.056,1.693,1.686,16.9902,4420
6/13/2000,-0.63,1.504,2.048,62.2972,2820
6/19/2000,-0.09,2.031,2.754,135.9208,200
7/1/2000,-0.122,2.126,2.686,22.6534,-3400
7/4/2000,-0.074,1.548,1.89,-33.9804,-6200
7/6/2000,0.002,1.299,1.608,-84.9506,-9800
7/8/2000,0.4,0.903,1.342,-124.5942,-5800
7/9/2000,0.55,0.892,1.14,-175.5646,-4200
7/10/2000,0.696,0.814,0.866,-175.5644,-1000
7/13/2000,0.196,0.532,0.838,-124.594,200
7/14/2000,0.098,0.58,1.378,-96.2772,1800
7/15/2000,0.154,0.351,0.722,-16.99,2200
7/20/2000,-0.51,0.385,0.748,-11.3266,1200
7/21/2000,-0.632,-0.265,0.192,39.6436,-400
7/22/2000,-0.178,-0.57,-0.102,11.3268,-2800
7/23/2000,-0.156,-0.257,-0.022,-16.9902,-4840
7/24/2000,-0.214,0.098,0.5,-152.911,-6600
7/30/2000,-0.432,-0.369,0.18,-235.596,-6760
7/31/2000,-0.614,-0.138,0.462,-143.2832,-7260
8/1/2000,-1.132,0.552,1.424,-132.5228,-5360
8/2/2000,-0.888,0.639,1.348,-133.6554,-2440
8/3/2000,-1.016,0.345,0.732,-16.9902,-480
8/4/2000,-0.686,0.161,0.442,100.8078,2140
8/7/2000,-0.208,-0.133,0.52,45.8732,1700
8/10/2000,0.236,-0.866,-0.396,47.5722,2080
8/11/2000,-0.008,-1.283,-0.662,63.996,1380
8/12/2000,0.12,-1.215,-0.236,-26.6178,-1660
8/13/2000,0.238,-0.789,0.228,-41.909,-2700
8/14/2000,-0.06,-0.423,0.01,-151.2118,-2982
8/15/2000,0.018,0.962,1.294,-151.212,-2894
8/16/2000,0.124,0.61,0.624,-113.2674,-1980
8/26/2000,0.164,0.839,0.628,-135.9208,-1800
8/27/2000,0.046,0.808,0.552,-209.5446,-2180
8/28/2000,-0.144,1.046,1.434,-123.4614,-1578
8/29/2000,-0.164,0.07,0.304,-156.8752,-1664
8/30/2000,-0.27,0.648,0.71,-211.81,-2224
8/31/2000,-0.306,0.627,1.138,-97.41,-1220
9/1/2000,-0.216,0.431,0.884,4.5308,-260
9/2/2000,-0.018,0.108,-0.058,-1.1328,320
9/3/2000,-0.002,-0.013,-0.16,26.6178,98
9/4/2000,0.012,-1.145,-1.01,46.4396,224
9/5/2000,-0.006,-1.883,-2.124,-47.5722,0
9/6/2000,-6.22E-16,-1.944,-1.672,-60.0316,-290
9/7/2000,0.006,-1.038,-0.87,-32.8474,-490
9/8/2000,0.008,-0.618,-0.672,-41.3426,-396
9/9/2000,0.248,0.458,0.41,-21.5208,-228
9/10/2000,0.444,1.406,1.374,32.2812,-152
9/13/2000,0.034,1.453,1.294,29.4496,114
9/16/2000,0.014,0.173,0.606,42.4754,274
9/17/2000,0.012,0.885,2.07,83.818,-140
9/18/2000,-0.244,1.195,2.348,107.0378,-228
9/19/2000,-0.394,1.347,2.67,66.2616,196
9/23/2000,0.172,1.26,0.966,-27.7506,-240
9/27/2000,0.232,2.259,1.886,-18.6892,-400
9/28/2000,0.186,1.381,0.09,-129.1248,-560
9/29/2000,0.188,1.033,0.032,-176.1306,-500
9/30/2000,0.17,0.976,-0.05,-156.8754,-780
10/1/2000,0.002,1.802,1.762,-119.497,-1834
10/2/2000,-0.046,1.31,1.184,-184.0594,-1140
10/3/2000,0.318,1.431,1.586,-87.7822,-400
10/5/2000,-0.172,0.496,0.612,14.1582,20
10/7/2000,-0.204,-0.41,-0.354,-2.8318,-480
10/8/2000,-0.188,-0.852,-0.452,24.9186,294
10/9/2000,-0.188,-0.777,-0.128,38.5106,-1120
10/10/2000,-0.508,-0.293,0.61,-40.7764,-1100
10/11/2000,-0.008,0.978,1.794,-120.6298,-1958
10/12/2000,-6.44E-16,2.207,3.138,-66.2614,-1520
10/13/2000,0.004,2.782,3.328,6.796,-560
10/18/2000,-0.06,2.709,3.116,-16.9902,336
10/19/2000,-0.058,2.267,2.798,14.7246,286
10/20/2000,-0.068,1.93,2.402,-56.0674,436
10/21/2000,-0.048,1.688,1.58,-78.1546,-12
10/22/2000,0.442,0.552,0.266,-105.3388,-594
10/23/2000,0.316,1.026,0.904,20.3882,-406
10/24/2000,0.024,0.902,0.342,77.5882,-160
10/25/2000,0.004,0.882,0.294,96.8436,28
10/26/2000,-0.004,0.418,0.314,82.1188,572
10/27/2000,-0.506,0.423,0.618,70.7922,730
10/28/2000,-0.316,-1.118,-1.422,6.796,472
10/29/2000,-0.024,-1.468,-1.538,41.3426,596
10/30/2000,-0.002,-0.766,-0.45,84.3842,140
10/31/2000,0.148,-0.339,-0.406,67.394,-230
11/1/2000,0.292,0.505,0.678,-15.8574,-180
11/2/2000,0.412,0.407,0.552,-64.5624,-556
11/3/2000,-7.11E-16,-0.186,-0.16,-116.099,-508
11/4/2000,0.034,-1.322,-1.656,-84.3842,-200
11/5/2000,-0.106,-1.745,-1.326,-28.3168,-178
11/9/2000,0.126,-2.937,-2.762,39.0772,-336
11/14/2000,-0.026,-1.874,-1.486,23.7862,-246
11/15/2000,0.388,-0.779,0.084,61.7306,-274
11/16/2000,0.35,-0.596,-0.192,-11.3268,134
11/17/2000,0.338,-1.221,-1.538,-43.608,-192
11/18/2000,-0.034,-0.077,0.022,-16.4238,660
11/19/2000,-6.94E-16,0.372,0.578,27.7504,820
11/20/2000,-0.002,-1.044,-1.786,-37.9446,-400
11/21/2000,0,-0.758,-0.704,-0.5664,-440
11/22/2000,0,0.564,1.022,18.6892,380
11/27/2000,-0.028,0.036,0.046,-53.802,160
11/28/2000,0.028,-0.072,0.066,-6.796,-508
11/29/2000,-0.014,0.689,0.938,-27.1842,600
11/30/2000,-0.026,0.536,0.556,10.194,360
12/1/2000,0.258,-0.095,-0.464,20.388,440
12/2/2000,0.094,-0.812,-1.112,35.1128,120
12/3/2000,-0.058,-0.947,-1.266,22.6534,1048
12/4/2000,-0.002,0.011,0.272,72.4912,420
12/5/2000,0.016,-1.07,-1.424,-22.6534,860
12/6/2000,-0.238,-0.521,-0.376,-77.0218,400
12/7/2000,-0.094,1.218,2.146,-96.8436,460
12/8/2000,0.02,0.055,-0.198,-144.4158,400
12/9/2000,0.008,-0.232,-0.508,-124.0278,-100
12/10/2000,0.046,1.296,1.45,-50.404,-380
12/15/2000,0.506,1.1,1.266,-73.6238,-640
12/16/2000,0.394,-0.072,-0.03,0.5664,-400
12/18/2000,0.486,1.517,2.798,33.9802,-800
12/19/2000,0.358,0.622,1.282,5.097,280
12/20/2000,0.448,0.555,1.774,-28.883,-760
12/21/2000,-0.196,0.15,0.996,12.4596,-620
12/22/2000,-0.034,-0.354,0.15,11.3268,-1220
12/23/2000,-0.14,0.173,0.412,11.3268,-920
12/24/2000,-0.022,-0.463,-0.058,28.3168,-840
12/25/2000,-0.156,-0.581,-0.408,11.3266,-220
12/26/2000,0.18,0.336,0.35,-5.6634,-260
12/27/2000,0.01,0.866,0.692,-45.307,-20
12/28/2000,0.066,-0.522,-0.564,-62.2972,-240
12/29/2000,0.236,1.052,0.304,-73.6236,-320
12/30/2000,0.034,0.749,0.106,-39.6436,120
12/31/2000,-0.162,-0.557,-0.75,-11.3268,340
1/1/2001,-0.01,-0.53,-0.62,16.9902,240
1/2/2001,-0.074,-0.183,-0.234,11.3268,580
1/3/2001,-0.212,-1.42E-15,1.254,11.3266,160
1/5/2001,-0.066,0.676,1.424,0,36
1/6/2001,-0.038,1.325,2.57,0,196
1/7/2001,-0.016,1.037,1.696,-22.6536,-430
1/8/2001,-0.02,-0.147,0.02,-16.9902,-468
1/9/2001,-0.056,-0.517,-0.298,0,-140
1/10/2001,0.002,-0.265,0.538,0,-398
1/11/2001,0.48,-0.406,-1.324,-11.3268,-742
1/12/2001,0.056,0.393,0.11,-5.6634,240
1/15/2001,0.036,1.077,0.88,33.9802,4
1/16/2001,0.052,0.752,0.144,5.6632,-350
1/17/2001,0.046,-0.136,-1.302,-9.0614,162
1/18/2001,-0.452,-0.185,0.082,16.99,446
1/19/2001,-0.016,-1.037,-1.418,-20.3882,-96
1/20/2001,0.01,-1.397,-1.42,-14.7248,-6
1/21/2001,-0.01,-0.418,0.384,84.3842,578
1/22/2001,-0.002,-0.224,0.536,56.6336,372
1/23/2001,0.002,0.132,0.05,25.4852,-90
1/24/2001,-0.004,0.137,0.796,21.5208,-68
1/25/2001,-0.014,0.26,0.788,-35.113,-576
1/31/2001,-0.45,-1.021,-1.21,-185.1922,-860
2/1/2001,-0.49,-1.439,-0.476,-241.8258,-1152
2/4/2001,-0.448,-0.732,0.468,-275.806,-986
2/5/2001,-0.51,-0.377,0.608,-287.699,330
2/6/2001,-0.48,0.605,1.68,-244.091,3042
2/7/2001,-7.99E-16,1.267,2.518,-211.8098,2488
2/12/2001,0.042,2.248,2.738,-101.3744,4136
2/16/2001,-0.078,0.052,1.036,-152.9112,3752
2/17/2001,-0.062,-0.216,0.628,-184.626,3340
2/20/2001,-0.034,-1.224,-0.7,-171.6004,1620
2/22/2001,-0.246,-1.065,-0.682,-181.7944,260
3/1/2001,-0.192,-0.985,-0.776,-187.4576,-3280
3/2/2001,-0.174,0.59,0.682,-119.497,-5100
3/7/2001,-0.14,1.543,1.806,-62.8634,-8460
3/9/2001,-0.184,1.964,2.244,-204.4474,-11180
3/11/2001,0.016,1.853,1.642,-158.5742,-11500
3/12/2001,0.26,1.613,1.452,-135.9208,-11640
3/14/2001,0.602,1.296,1.462,-107.604,-8200
3/19/2001,0.614,1.044,0.62,-79.2872,-6020
3/20/2001,0.6,1.395,1.67,22.6534,-6120
3/23/2001,0.184,1.443,2.962,-33.9804,-3880
3/25/2001,-0.154,0.734,2.17,-67.9606,-2100
3/26/2001,-0.442,0.662,1.794,-84.9506,-4380
3/27/2001,-0.454,0.947,2.714,-96.2774,-3320
3/28/2001,-0.394,0.979,1.846,-107.6042,-2880
3/29/2001,-0.018,1.129,1.272,-96.2772,-3180
3/31/2001,0.32,1.101,1.656,-152.9108,-3300
4/1/2001,0.182,0.556,1.134,-192.5544,-1960
4/3/2001,-0.286,0.365,-0.422,-141.584,-2520
4/5/2001,-0.408,1.117,1.124,-175.5642,240
4/7/2001,-0.482,0.488,0.95,-169.901,820
4/8/2001,-0.594,0.36,1.03,-45.307,600
4/13/2001,-0.452,0.634,1.67,56.6336,1920
4/14/2001,0.55,1.088,3.014,28.3166,1020
4/15/2001,1.096,-0.772,0.588,84.9504,-160
4/17/2001,1.182,-0.718,0.502,152.9108,-300
4/18/2001,0.99,0.159,0.97,130.2574,580
4/19/2001,1.078,1.328,1.852,124.594,-720
4/21/2001,0.684,0.881,1.24,147.2476,1220
4/25/2001,0.36,2.441,2.914,169.901,-360
4/26/2001,0.224,2.905,3.332,181.2278,-100
4/27/2001,0.436,3.239,3.374,175.5644,1540
4/28/2001,0.16,1.814,1.392,158.5742,880
4/29/2001,0.004,1.779,1.824,141.5842,-1040
4/30/2001,0.084,1.3,1.404,118.9306,500
5/1/2001,0.018,1.317,0.556,79.287,-2380
5/2/2001,-0.212,0.334,-0.192,45.3068,-4820
5/3/2001,0.242,0.979,0.734,11.3268,-4680
5/4/2001,0.154,0.693,0.228,-22.6536,-4720
5/6/2001,0.172,0.341,-0.388,-50.9704,-4180
5/8/2001,0.142,0.071,0.376,-39.6436,-2680
5/9/2001,0.172,0.457,0.804,-5.6634,-1720
5/10/2001,0.086,0.904,1.024,39.6434,200
5/11/2001,0.146,0.234,0.026,73.6238,1480
5/12/2001,-0.244,-0.197,-0.034,90.614,1180
5/14/2001,-0.468,1.014,1.246,107.6042,2760
5/15/2001,-0.406,1.424,1.066,118.9308,2560
5/16/2001,-0.556,0.891,0.682,124.5942,1720
5/18/2001,-0.36,0.666,0.796,141.5842,400
5/21/2001,0.272,0.323,0.534,130.2574,2520
5/23/2001,0.794,-0.808,-1.256,39.6434,2040
5/24/2001,0.806,-2.207,-2.734,-67.9604,1060
5/25/2001,1.062,-2.47,-2.952,-186.8912,1120
5/26/2001,1.012,-0.371,-0.208,-300.1584,2540
5/28/2001,0.518,1.037,0.974,-368.1188,940
5/29/2001,0.436,1.091,1.21,-373.7822,1040
5/31/2001,0.396,2.011,3.388,-322.812,1800
6/8/2001,0.112,1.902,3.508,-181.2278,2660
6/9/2001,0.006,1.034,2.032,-107.6042,-100
6/12/2001,0.002,0.657,1.772,-39.6436,-2000
6/13/2001,0.032,0.48,1.412,22.6534,-560
6/17/2001,0.026,0.439,0.16,1.82E-13,-1680
6/18/2001,-0.014,0.943,1.12,-73.6236,-5480
6/23/2001,-0.084,0.791,1.116,-101.9404,-1480
6/24/2001,-0.078,0.835,1.394,-101.9404,-1560
6/25/2001,-0.08,1.214,1.706,-90.6138,-5000
6/26/2001,-0.12,0.982,1.964,-33.98,-1800
6/28/2001,-0.028,0.864,1.204,-11.3266,-2000
6/30/2001,0.176,0.893,1.278,-11.3266,-5400
7/5/2001,-0.088,0.09,0.382,-5.6634,-4620
7/6/2001,-0.106,-0.376,0.514,-16.99,-4560
7/8/2001,0.164,-0.546,0.196,-62.2972,-4880
7/15/2001,0.056,-0.675,0.206,-181.228,-2140
7/16/2001,0.04,-0.76,0.214,-210.6774,-1360
7/19/2001,-0.034,-0.489,-0.07,-219.1724,-340
7/20/2001,-0.528,-0.361,-0.446,-193.121,2080
7/22/2001,-0.52,0.093,0.214,-169.3346,-120
7/24/2001,-0.92,-0.208,-0.484,5.097,-1920
7/26/2001,-1.34,-0.599,-1.238,86.083,-1420
7/27/2001,-0.888,-0.678,-0.976,135.9206,-2840
7/28/2001,-0.26,-0.039,-0.188,121.196,-3360
7/29/2001,-0.788,-0.023,-0.106,57.7662,-3020
7/30/2001,-0.348,0.412,0.968,23.2198,-2720
7/31/2001,-0.044,0.848,1.426,19.2554,-1740
8/1/2001,-0.154,1.229,1.876,-32.2812,-760
8/3/2001,-0.168,0.223,0.44,-88.915,-200
8/5/2001,0.038,-0.076,-0.024,17.5564,-880
8/6/2001,0.056,-0.155,-0.394,-8.4952,-60
8/7/2001,0.07,-0.103,-0.32,-5.6634,-360
8/8/2001,0.326,0.023,-0.728,-14.7248,640
8/11/2001,0.334,0.041,-0.326,25.4852,-40
8/12/2001,0.242,0.367,0.254,-36.8118,500
8/13/2001,0.196,0.209,-0.064,-53.8018,600
8/14/2001,0.184,-0.734,-0.812,-146.1148,-420
8/16/2001,-0.446,-0.969,-1.244,-125.1602,-1040
8/17/2001,-0.874,-0.651,-0.56,-109.3028,-1140
8/18/2001,-0.384,-0.401,-0.494,-53.2356,-540
8/19/2001,-0.752,-1.169,-1.496,-28.3168,-580
8/20/2001,-0.754,-0.333,-0.504,56.6338,-360
8/21/2001,0.07,0.705,1.39,82.1188,-380
8/27/2001,0.222,0.673,1.498,67.3942,-1100
8/28/2001,-0.12,0.232,0.71,1.6992,-1680
8/29/2001,0.36,1.088,2.39,45.8734,-1780
9/1/2001,-7.55E-16,0.545,1.946,18.123,-1580
9/2/2001,-0.448,-0.071,1.204,-52.1028,-1600
9/3/2001,-0.278,0.415,1.034,-53.802,-1298
9/4/2001,-0.064,0.542,1.328,-12.4594,-920
9/5/2001,-0.358,0.297,0.852,-54.3682,-520
9/9/2001,-0.21,-0.781,-0.448,-53.2358,140
9/11/2001,-0.21,-0.553,-0.294,23.786,340
9/12/2001,-0.214,-0.988,-0.838,93.4454,698
9/13/2001,-0.438,-0.977,-0.85,118.3642,1140
9/14/2001,-0.214,-1.684,-2.356,101.374,1520
9/15/2001,-7.11E-16,-0.31,-0.634,116.6652,1800
9/16/2001,0.12,-0.771,-0.916,50.4038,1140
9/22/2001,-0.074,-0.871,-0.544,9.0614,1520
9/23/2001,-0.064,-1.18,-0.998,-16.4238,60
9/24/2001,-0.272,-1.59,-0.93,-44.7406,-120
9/25/2001,-0.276,-1.836,-1.33,-41.3426,-280
9/26/2001,-0.398,-1.2,-0.54,-53.802,-200
9/27/2001,-0.204,-0.612,-0.282,-53.2358,-120
9/28/2001,-0.216,-1.004,-0.824,-30.5822,-280
9/29/2001,-7.11E-16,0.544,0.946,-15.2912,-240
9/30/2001,0.002,1.112,1.434,-31.7148,-1460
10/1/2001,0.002,0.7,0.722,-21.5208,-1020
10/2/2001,-7.11E-16,0.692,0.688,-58.3326,-2060
10/3/2001,0.01,1.232,1.594,-125.7268,-1302
10/7/2001,0.032,1.58,2.1,-77.0218,-1456
10/8/2001,0.034,1.842,1.722,-43.0416,-628
10/18/2001,0.038,2.526,2.23,0.0002,-108
10/19/2001,0.036,2.019,1.188,-2.2652,592
10/20/2001,0.026,2.451,2.296,51.5368,714
10/22/2001,-0.346,1.554,1.26,3.9646,-12
10/26/2001,-0.3,0.283,0.626,-82.1186,-2480
10/27/2001,-0.348,-0.984,-0.244,-105.905,-4840
10/28/2001,-0.346,0.008,1.848,-30.0158,-5380
10/29/2001,-0.346,0.376,1.496,-95.1446,-6400
10/30/2001,0.006,1.373,2.042,-85.5168,-4180
10/31/2001,-0.042,1.751,2.388,-10.1942,-2080
11/1/2001,0.228,2.957,2.622,-36.8118,-2580
11/4/2001,0.242,1.897,1.286,-100.2416,-1880
11/5/2001,0.236,0.149,-0.6,-27.184,1360
11/6/2001,0.224,-0.166,-0.178,-26.6178,-1680
11/7/2001,0.226,0.875,0.584,-60.5978,-2380
11/8/2001,0.008,-1.298,-1.368,-55.501,-460
11/9/2001,-0.012,-1.382,-1.568,-19.8216,-1120
11/10/2001,-0.004,0.101,0.372,-55.501,-3580
11/11/2001,0.004,-0.651,-1.272,-47.006,-2240
11/12/2001,-7.11E-16,-1.188,-1.24,-24.3526,-1060
11/13/2001,-0.008,0.616,1.146,0,-860
11/14/2001,0.044,1.483,1.504,-39.0774,-800
11/15/2001,0.004,0.935,0.636,-31.7148,-780
11/16/2001,-0.004,1.682,1.914,-41.3424,-900
11/17/2001,0.012,1.57,1.286,-54.3682,-1540
11/18/2001,0.246,0.901,-0.018,-28.883,-900
11/21/2001,0.22,0.968,0.832,-4.5306,-700
11/22/2001,0.24,1.255,0.994,-17.5564,-660
11/27/2001,-0.108,-0.017,-0.464,-43.0416,-740
11/29/2001,0.352,0.537,0.234,4.5306,120
12/1/2001,-0.024,0.82,1.544,-9.6278,800
12/2/2001,-0.044,0.592,1.164,-16.9902,340
12/3/2001,-0.024,1.012,1.584,15.8572,400
12/4/2001,0.362,2.934,3.306,65.6948,700
12/5/2001,0.214,1.74,2.268,25.485,180
12/6/2001,-7.11E-16,0.92,0.688,-1.1328,-1600
12/7/2001,0.012,-0.268,-0.372,-18.1228,-740
12/8/2001,0.002,-1.918,-2.148,-49.2712,-900
12/9/2001,-0.034,-3.14,-2.832,-62.8632,-1000
12/10/2001,-0.282,-2.26,-2.088,-18.1226,0
12/11/2001,0.05,-1.497,-1.214,49.2714,1340
12/15/2001,-0.37,-0.554,-0.898,75.323,2640
12/19/2001,-0.328,-0.497,-1.18,16.424,2400
12/20/2001,-0.358,0.101,-0.432,6.2298,2140
12/21/2001,-0.432,-0.02,-0.644,-28.3166,-240
12/25/2001,-0.414,-0.297,-0.67,-154.0434,-1980
12/26/2001,-0.004,-1.186,-1.304,-154.0434,-3340
12/27/2001,-0.034,0.666,1.414,-155.7426,-3040
12/28/2001,-0.004,0.427,0.628,-207.8454,-3564
12/29/2001,-0.006,-0.748,-0.784,-229.9326,-2458
12/30/2001,0.004,-0.778,-0.748,-79.287,-732
12/31/2001,0.002,0.08,0.22,2.2654,-500
1/1/2002,-0.004,-0.988,-0.824,36.2456,-526
1/2/2002,-7.09E-16,-1.151,-1.064,74.19,146
1/3/2002,-7.09E-16,-0.014,0.516,118.9306,460
1/4/2002,-0.004,1.107,1.972,95.7108,-292
1/6/2002,-0.172,0.196,0.722,-43.608,-776
1/7/2002,-0.284,-0.502,0.068,-22.0872,-126
1/8/2002,-0.284,0.807,2.236,80.42,1580
1/9/2002,-0.25,1.511,2.272,67.3942,1880
1/10/2002,-0.278,0.014,0.042,-3.398,766
1/11/2002,-0.106,0.742,1.22,16.9902,418
1/12/2002,-0.002,1.274,1.45,56.6338,76
1/13/2002,0.012,0.271,0.216,15.291,-720
1/14/2002,-0.032,-0.693,-1.006,-32.2812,-980
1/15/2002,-0.008,-0.372,-0.356,-27.1842,-80
1/16/2002,0.004,-0.306,-0.452,42.4752,740
1/17/2002,0.088,-0.635,-0.982,7.3624,352
1/18/2002,0.472,-0.508,-1.166,-50.404,-454
1/19/2002,0.25,-0.56,-0.646,5.6632,-180
1/20/2002,0.06,-0.039,0.026,15.2912,-786
1/21/2002,-6.66E-16,0.332,0.524,-71.9248,-1238
1/22/2002,0.024,1.278,1.898,-118.3644,-944
1/23/2002,0.02,1.655,1.954,-56.6336,-600
1/25/2002,-0.072,2.493,3.698,-86.6494,-842
1/26/2002,0.126,2.828,3.804,-33.4138,-2
1/27/2002,0.17,2.597,3.474,12.4594,174
1/28/2002,0.074,2.628,3.328,83.8178,334
2/4/2002,-0.32,0.646,1.538,-30.5822,478
2/5/2002,0.004,1.03,0.926,-14.7248,446
2/7/2002,-0.008,0.51,0.814,-47.006,-768
2/8/2002,0.004,0.967,1.436,-36.2456,88
2/9/2002,0.282,0.752,1.182,-26.0514,1820
2/10/2002,0.336,0.728,0.752,18.1228,680
2/11/2002,-0.01,-0.067,0.588,26.6178,700
2/12/2002,0.028,0.504,0.37,44.7406,-440
2/13/2002,-0.01,-1.018,-1.292,50.404,-1720
2/14/2002,-0.27,-0.506,-0.448,49.8376,-1280
2/15/2002,-0.336,0.978,1.046,37.9446,-2220
2/16/2002,0.002,0.887,0.85,-10.7604,-2640
2/17/2002,-0.024,-0.202,0.178,-30.5822,-1180
2/18/2002,0.098,1.088,1.506,-26.0514,940
2/21/2002,-0.034,-0.627,-0.674,-30.5822,-1840
2/22/2002,-0.11,-0.777,0.244,65.695,2340
2/24/2002,-0.108,0.069,0.866,113.2674,3520
2/27/2002,-0.258,0.67,1.83,130.8238,4480
2/28/2002,-0.284,0.935,2.678,148.9466,2120
3/4/2002,-0.18,2.114,5.04,127.4258,2740
3/6/2002,-0.128,2.97,5.102,49.2714,-620
3/7/2002,0.144,2.467,4.686,77.022,-1100
3/12/2002,0.084,3.024,4.762,37.9448,-860
3/14/2002,0.242,2.456,2.858,-16.99,-2120
3/17/2002,0.382,2.722,1.794,-15.291,-3840
3/22/2002,0.352,1.99,1.564,-33.4138,-5020
3/25/2002,-0.07,0.69,-0.208,-39.6436,-3360
3/29/2002,-0.064,0.512,-0.386,-16.9902,-1780
3/30/2002,-0.648,0.148,-0.058,-28.317,-1580
3/31/2002,-0.772,-0.435,-0.236,-54.3684,-600
4/1/2002,-0.64,-0.419,-0.048,-49.8376,1740
4/2/2002,-0.428,-0.086,-0.214,-81.5526,60
4/3/2002,-0.358,-1.546,-1.79,-45.307,-1300
4/4/2002,0.002,-1.578,-1.66,-5.6632,-500
4/5/2002,-0.008,-0.618,-0.26,31.7148,1000
4/6/2002,-0.038,-0.771,-1.308,61.1642,2520
4/14/2002,-0.162,0.695,1.096,64.5624,2400
4/17/2002,-0.17,1.609,2.136,67.9604,1800
5/5/2002,-0.178,2.372,2.896,-5.6636,80
5/22/2002,-0.176,2.188,2.482,-67.9604,-3000
5/27/2002,0.236,2.925,3.296,-62.2972,-3600
6/3/2002,0.464,2.03,2.36,-50.9706,-2800
6/7/2002,0.61,2.09,2.692,-28.3172,-4000
6/8/2002,0.602,1.886,2.278,79.287,400
6/19/2002,0.586,1.732,1.596,33.98,4400
6/20/2002,0.152,1.214,1.486,-79.2872,2200
6/23/2002,-0.008,0.929,1.064,-147.2474,2600
6/24/2002,0.382,1.118,0.782,-254.8514,1560
6/27/2002,0.384,0.811,0.32,-368.1188,300
6/28/2002,0.2,-0.004,-0.124,-339.802,-360
6/29/2002,0.188,0.245,0.072,-237.8612,2540
6/30/2002,0.188,0.624,0.292,-147.2476,3580
7/1/2002,-0.21,0.436,0.516,-96.2772,6020
7/2/2002,0.316,0.351,0.484,-39.6436,3640
7/3/2002,0.528,0.653,0.53,33.9802,1180
7/4/2002,0.026,0.123,-0.156,11.3266,-2320
7/6/2002,0.06,-0.18,-0.134,-67.9604,-6680
7/7/2002,0.026,-0.382,-0.402,-118.9306,-7340
7/8/2002,-0.068,-0.07,0.13,-175.5644,-6740
7/9/2002,-0.06,0.157,0.458,-198.2178,-3920
