Date,PRECP,TMAX,TMIN,TMEAN,DISCH (CUM),SEDM
7-Nov-00,0.69,11.05,2.55,6.8,1602.733,8510
8-Nov-00,6.89,6.81,0.59,3.7,1707.505,8500
9-Nov-00,8.75,3.02,-2.63,0.195,1735.822,7940
10-Nov-00,0,4.93,-5.37,-0.22,2013.327,9080
11-Nov-00,0.29,7.39,-4.3,1.545,2684.436,10700
12-Nov-00,5.12,10.18,0.59,5.385,2633.465,15100
13-Nov-00,0.17,4.82,-4.18,0.32,2639.129,13500
14-Nov-00,0,5.72,-4.21,0.755,2372.951,12400
15-Nov-00,0.01,9.19,-5.19,2,2540.02,13800
16-Nov-00,0,5.96,-3.7,1.13,2387.109,15600
17-Nov-00,0,0.92,-5.48,-2.28,2392.772,13100
18-Nov-00,0,4.93,-5.06,-0.065,2557.01,16800
19-Nov-00,0,8.61,-3.38,2.615,2511.703,16500
20-Nov-00,0,0.26,-6.7,-3.22,2350.297,11800
21-Nov-00,0,2.44,-7.76,-2.66,2384.277,13400
22-Nov-00,0,6.03,-4.95,0.54,2486.218,15000
23-Nov-00,0.14,6.8,-1.79,2.505,1891.564,11100
24-Nov-00,2.85,7.8,-1.32,3.24,1514.951,13400
25-Nov-00,8.18,3.02,0.63,1.825,1495.129,12700
26-Nov-00,0.15,6.46,-3.12,1.67,1594.238,11000
27-Nov-00,0.01,5.59,-3.1,1.245,1396.02,13600
28-Nov-00,0.29,9.37,-2.6,3.385,1585.743,9960
29-Nov-00,0.08,5.38,-2.67,1.355,1322.396,10800
30-Nov-00,0.02,5.65,-3.35,1.15,1543.267,11200
1-Dec-00,1.44,4.14,-1.75,1.195,1696.178,13200
2-Dec-00,0.48,0.03,-5.66,-2.815,1571.584,14200
3-Dec-00,0,3.04,-5.74,-1.35,1699.01,15200
4-Dec-00,0.07,6.74,-3.92,1.41,1684.852,12900
5-Dec-00,0.1,-1.47,-6.93,-4.2,1430,15500
6-Dec-00,0.25,2.26,-5.08,-1.41,1311.069,15200
7-Dec-00,0.01,10.76,-4.21,3.275,1087.366,16500
8-Dec-00,0.1,2.05,-4.2,-1.075,976.931,17200
9-Dec-00,0.11,4.2,-3.7,0.25,1064.713,12400
10-Dec-00,0.33,5.78,-1.22,2.28,1177.98,13600
11-Dec-00,7.55,1.65,-11.24,-4.795,1189.307,17700
12-Dec-00,0,-7.49,-13.78,-10.635,959.941,17900
13-Dec-00,10.71,-4.68,-11.45,-8.065,1067.545,17200
14-Dec-00,0.12,-2.66,-10.3,-6.48,1064.713,16200
15-Dec-00,2.57,0.15,-9.49,-4.67,829.683,14600
16-Dec-00,1.77,2.17,-13.86,-5.845,976.931,17100
17-Dec-00,0.19,-8.56,-14.91,-11.735,1302.574,17100
18-Dec-00,0.74,-3.13,-13.15,-8.14,1359.208,15800
19-Dec-00,0.11,-8.56,-14.02,-11.29,1302.574,16400
20-Dec-00,0.78,-4.52,-14.67,-9.595,1245.941,12400
21-Dec-00,0.01,-5.6,-14.02,-9.81,1217.624,11500
22-Dec-00,0.02,-7.81,-19.2,-13.505,1359.208,11000
23-Dec-00,0.04,-1.07,-13.48,-7.275,1415.842,11200
24-Dec-00,0,-8.85,-18.36,-13.605,1444.158,12200
25-Dec-00,0,-6.56,-18.44,-12.5,1302.574,11300
26-Dec-00,0.91,-3.85,-12.41,-8.13,1189.307,10200
27-Dec-00,0.07,-4.35,-14,-9.175,1132.673,10900
28-Dec-00,0.37,-3.89,-15.88,-9.885,1104.356,10000
29-Dec-00,1.18,-7.33,-9.36,-8.345,1076.04,10600
30-Dec-00,0.17,-6.03,-11.48,-8.755,1104.356,11900
31-Dec-00,0.1,-7.6,-14.23,-10.915,1132.673,11900
1-Jan-01,0.02,-7.45,-16.2,-11.825,1217.624,12100
2-Jan-01,0,-5.06,-16.54,-10.8,1160.99,12900
3-Jan-01,0.12,-1.06,-15.63,-8.345,1132.673,11400
4-Jan-01,0.28,2.46,-7.13,-2.335,1189.307,9420
5-Jan-01,0,4.61,-3.34,0.635,1160.99,10100
6-Jan-01,0.07,8.77,-5.33,1.72,1189.307,10900
7-Jan-01,0.1,4.55,-5.81,-0.63,1160.99,7970
8-Jan-01,0.06,-1.44,-9.61,-5.525,1132.673,8580
9-Jan-01,0,0.97,-10.81,-4.92,1189.307,8720
10-Jan-01,0.01,7.3,-8.68,-0.69,1160.99,8110
11-Jan-01,2.47,2.15,-2.77,-0.31,1132.673,7190
12-Jan-01,0.38,5.1,-2.43,1.335,1132.673,9170
13-Jan-01,4.66,5.23,-1.15,2.04,1274.257,8440
14-Jan-01,0.17,6.39,-2.34,2.025,1415.842,8070
15-Jan-01,0.03,4.25,-3.15,0.55,1585.743,7500
16-Jan-01,0.05,2.98,-3.92,-0.47,1500.792,5870
17-Jan-01,0.03,2.08,-3.44,-0.68,1398.852,7820
18-Jan-01,0,3.85,-4.94,-0.545,1500.792,8320
19-Jan-01,0.09,-0.7,-5.62,-3.16,1313.901,7590
20-Jan-01,0.08,-2.85,-10.02,-6.435,1512.119,7470
21-Jan-01,0,4.9,-10.02,-2.56,1922.713,8760
22-Jan-01,0.02,4.76,-8.36,-1.8,1682.02,9680
23-Jan-01,0.01,4.1,-3.87,0.115,1628.218,7870
24-Jan-01,0.07,3.28,-8.23,-2.475,1421.505,7250
25-Jan-01,0.01,1.09,-11.36,-5.135,1336.554,4590
26-Jan-01,3.39,3.64,-4.52,-0.44,1432.832,4880
27-Jan-01,0,0.55,-9.19,-4.32,1146.832,7010
28-Jan-01,13.62,1.57,-4.35,-1.39,1401.683,8240
29-Jan-01,19.6,7.62,0.37,3.995,1684.852,8640
30-Jan-01,2.45,3.97,-1.28,1.345,3652.871,7300
31-Jan-01,0.19,1.73,-4.1,-1.185,3313.069,7170
1-Feb-01,0.01,5.26,-10.29,-2.515,2789.208,6630
2-Feb-01,0.03,-7.22,-15.24,-11.23,2404.099,6380
3-Feb-01,0.06,2.27,-9.4,-3.565,3029.901,6420
4-Feb-01,0.26,6.33,-2.56,1.885,2806.198,5440
5-Feb-01,0.01,6.21,-4.07,1.07,2540.02,11400
6-Feb-01,0.1,9.38,-2.74,3.32,2673.109,22300
7-Feb-01,0.24,11.33,-3.13,4.1,2494.713,19400
8-Feb-01,2.11,20.07,5.67,12.87,2500.376,21400
9-Feb-01,15.98,14.07,-7.67,3.2,2888.317,14000
10-Feb-01,0,-0.87,-10.02,-5.445,5578.416,12800
11-Feb-01,0.09,2.45,-7.81,-2.68,6484.555,10800
12-Feb-01,0.12,7.08,-5.29,0.895,6512.871,18500
13-Feb-01,5.39,5.07,-0.42,2.325,6371.287,23900
14-Feb-01,4.39,6.75,-0.16,3.295,5351.881,34000
15-Feb-01,0.57,3.82,-1.42,1.2,4105.941,31600
16-Feb-01,0.17,-0.63,-8.03,-4.33,3624.554,28700
17-Feb-01,0,-2.79,-10.18,-6.485,3199.802,32600
18-Feb-01,0.04,2.55,-10.41,-3.93,1877.406,27400
19-Feb-01,0,13.71,-1.63,6.04,1514.951,22200
20-Feb-01,0.23,10.24,-3.74,3.25,1713.168,24500
21-Feb-01,1.87,0.94,-5.99,-2.525,2313.485,27600
22-Feb-01,0.95,2.98,-4.88,-0.95,2084.119,17900
23-Feb-01,9.85,4.76,-3.71,0.525,2381.446,19500
24-Feb-01,35.93,15.09,0.76,7.925,3936.04,16700
25-Feb-01,0.03,9.15,-3.14,3.005,6541.188,36300
26-Feb-01,0.04,9.76,-4.21,2.775,7362.376,128000
27-Feb-01,2.65,4.89,-3.6,0.645,7475.644,179000
28-Feb-01,0.02,2.14,-6.9,-2.38,7249.109,148000
1-Mar-01,0.32,6.3,-3.11,1.595,7249.109,138000
2-Mar-01,0.01,9.14,-1.26,3.94,7107.525,126000
3-Mar-01,0,8.67,-1.77,3.45,6512.871,130000
4-Mar-01,0,8.65,-4.45,2.1,4332.475,125000
5-Mar-01,0,4.57,-5.1,-0.265,3482.97,124000
6-Mar-01,0,6.23,-5.5,0.365,4474.059,84400
7-Mar-01,0,9.69,-3.74,2.975,4332.475,71500
8-Mar-01,0.01,7.5,-5,1.25,3907.723,89500
9-Mar-01,0.02,6.22,-5.09,0.565,3398.02,78200
10-Mar-01,0.05,13.72,-3.34,5.19,3454.654,63800
11-Mar-01,0.13,12.75,-0.33,6.21,3454.654,52500
12-Mar-01,1.65,15.96,2.01,8.985,3567.921,41800
13-Mar-01,0.19,14.23,0.13,7.18,3001.584,41300
14-Mar-01,1.59,17.12,-1.24,7.94,3001.584,46500
15-Mar-01,21.41,13.48,6.96,10.22,4304.158,64300
16-Mar-01,4.43,5.92,-0.79,2.565,5946.535,63400
17-Mar-01,0.07,7.58,-3.09,2.245,6852.673,78700
18-Mar-01,0,10.35,-4.3,3.025,7362.376,105000
19-Mar-01,0.06,9.6,-0.85,4.375,7362.376,103000
20-Mar-01,0,13.57,-2.68,5.445,7362.376,91200
21-Mar-01,0,15.05,-1.64,6.705,7277.426,68600
22-Mar-01,2.03,11.7,4.54,8.12,6965.941,49900
23-Mar-01,0.03,17.19,1.57,9.38,6682.772,49800
24-Mar-01,0.21,4.62,-5.47,-0.425,6597.822,46100
25-Mar-01,0.04,3.87,-6.26,-1.195,6541.188,44300
26-Mar-01,0,4.88,-6.47,-0.795,6456.238,38100
27-Mar-01,0,8.73,-4.77,1.98,6399.604,41400
28-Mar-01,0.24,8.36,-1.94,3.21,6342.97,31800
29-Mar-01,0.12,10.98,-0.54,5.22,6116.436,30200
30-Mar-01,0.29,13.55,3.43,8.49,5380.198,31600
31-Mar-01,1.81,14.72,0.44,7.58,5040.396,29200
1-Apr-01,1.08,13.12,-2.61,5.255,4757.228,29700
2-Apr-01,7.45,19.69,2.13,10.91,4474.059,25100
3-Apr-01,5.11,15.76,9.7,12.73,4672.277,25600
4-Apr-01,1.46,16.9,6.8,11.85,4785.545,20200
5-Apr-01,1.09,24.26,9.42,16.84,4559.01,24400
6-Apr-01,0.58,24.55,18.35,21.45,4389.109,24000
7-Apr-01,0.09,26.3,14.33,20.315,4190.891,25300
8-Apr-01,1.05,27.87,9.66,18.765,4474.059,21800
9-Apr-01,9.97,29.42,17.61,23.515,5181.98,27900
10-Apr-01,17.38,22.64,17.38,20.01,5776.634,39500
11-Apr-01,12.12,26.17,15.46,20.815,6512.871,34300
12-Apr-01,0.02,19.46,9.06,14.26,6767.723,42700
13-Apr-01,0,21.06,5.55,13.305,6994.258,49800
14-Apr-01,2.67,23.85,10.94,17.395,7050.891,45800
15-Apr-01,5.03,19.08,7.09,13.085,7107.525,44100
16-Apr-01,0.06,10.83,1.7,6.265,7220.792,40800
17-Apr-01,0,12.15,-1.35,5.4,7362.376,41400
18-Apr-01,0,16.06,0.41,8.235,7532.277,42300
19-Apr-01,0.42,22.07,4.18,13.125,7730.495,42900
20-Apr-01,1.61,25.22,14.17,19.695,7928.713,29100
21-Apr-01,2.31,24.95,18.15,21.55,8098.614,34800
22-Apr-01,0.46,26.79,17.26,22.025,8211.881,53600
23-Apr-01,2.92,22.27,7.35,14.81,8325.149,67200
24-Apr-01,0,17.93,3.58,10.755,8466.733,51500
25-Apr-01,0.74,21.53,6.96,14.245,8636.634,41900
26-Apr-01,0,24.94,6.46,15.7,8834.852,43800
27-Apr-01,1.06,29.06,11.35,20.205,8976.436,52900
28-Apr-01,0.1,25.16,10.78,17.97,9089.703,50200
29-Apr-01,0.02,27.05,12.25,19.65,9174.654,46300
30-Apr-01,1.16,28.55,12.94,20.745,9231.287,44400
1-May-01,0.09,27.72,16.85,22.285,9231.287,31900
2-May-01,0,28.1,15.65,21.875,9202.97,28800
3-May-01,1.31,28.83,16.9,22.865,9146.337,26800
4-May-01,0.79,28.19,18.04,23.115,9061.386,22700
5-May-01,3.74,24.48,15.93,20.205,8976.436,22100
6-May-01,4.97,22.9,16.18,19.54,8891.485,22900
7-May-01,1.22,21.99,12.3,17.145,8891.485,23400
8-May-01,0,24.98,9.69,17.335,8948.119,18400
9-May-01,0.06,27.5,10.21,18.855,9089.703,20100
10-May-01,0.94,29.33,14.83,22.08,9259.604,27700
11-May-01,0.72,23.7,14.26,18.98,9344.555,30000
12-May-01,0,21.82,10.5,16.16,9344.555,29300
13-May-01,2.68,20.79,9.93,15.36,9372.871,26700
14-May-01,0.34,30.18,13.03,21.605,9514.456,29600
15-May-01,0.71,31.8,18.55,25.175,9712.673,30300
16-May-01,0.84,31.71,19.76,25.735,9910.891,33700
17-May-01,15.33,29.24,21.26,25.25,10109.109,33500
18-May-01,16.09,24.18,17.87,21.025,10279.01,29200
19-May-01,0.85,26.43,13.56,19.995,10363.961,21400
20-May-01,5.61,24.02,15.97,19.995,10363.961,19700
21-May-01,8.05,20.83,10.09,15.46,10307.327,29600
22-May-01,1.31,20.31,7.09,13.7,10080.792,37800
23-May-01,1.58,20.75,7.83,14.29,9769.307,38300
24-May-01,2.01,14.98,6.75,10.865,9429.505,34100
25-May-01,3.42,13.8,6.42,10.11,9033.069,37800
26-May-01,3.93,22.46,10.3,16.38,8636.634,40600
27-May-01,0.21,22.24,8.86,15.55,8240.198,39700
28-May-01,0.18,24.96,11.15,18.055,7843.762,41600
29-May-01,0.04,26.58,11.25,18.915,7503.96,42600
30-May-01,15.24,18.34,15.27,16.805,7277.426,44400
31-May-01,15.47,23.46,12.5,17.98,7192.475,44000
1-Jun-01,4.29,23.41,10.16,16.785,7192.475,44600
2-Jun-01,0.64,21,10.99,15.995,7334.059,69700
3-Jun-01,23.29,20.2,10.7,15.45,7617.228,107000
4-Jun-01,10.22,21.95,13.08,17.515,8041.98,109000
5-Jun-01,22.2,27.29,16.24,21.765,8013.663,105000
6-Jun-01,5.19,27.08,18.12,22.6,8041.98,108000
7-Jun-01,0.03,26.45,16.49,21.47,8466.733,129000
8-Jun-01,0.02,25.87,14.47,20.17,8778.218,137000
9-Jun-01,0,27.15,17.05,22.1,8749.901,126000
10-Jun-01,0.01,29.58,14.8,22.19,8636.634,108000
11-Jun-01,0.05,31.56,19.67,25.615,8381.782,86600
12-Jun-01,0,32.98,19.49,26.235,8325.149,79000
13-Jun-01,0.01,32.8,19.62,26.21,8296.832,87200
14-Jun-01,19.34,31.48,21.65,26.565,8240.198,109000
15-Jun-01,6.05,26.93,17.58,22.255,8353.465,149000
16-Jun-01,0.01,29.87,15.5,22.685,8041.98,197000
17-Jun-01,0.21,28.73,18.58,23.655,7843.762,191000
18-Jun-01,0,32.95,16.8,24.875,7787.129,180000
19-Jun-01,3.23,31.44,18.58,25.01,7560.594,184000
20-Jun-01,5.59,25.14,17.6,21.37,7503.96,170000
21-Jun-01,6.07,23.51,15.27,19.39,7390.693,152000
22-Jun-01,0.39,24.7,13.67,19.185,7220.792,158000
23-Jun-01,0.02,25.96,14.75,20.355,7050.891,167000
24-Jun-01,0,28.77,13.62,21.195,6994.258,159000
25-Jun-01,0,30.15,15.98,23.065,7022.574,150000
26-Jun-01,0,30.3,15.45,22.875,7107.525,160000
27-Jun-01,1.1,29.27,16.06,22.665,7164.158,177000
28-Jun-01,1.35,29.69,16.9,23.295,7220.792,165000
29-Jun-01,0.52,30.08,17.64,23.86,7022.574,135000
30-Jun-01,1.17,31.71,18.64,25.175,6852.673,127000
1-Jul-01,4.05,32.27,19.79,26.03,6682.772,109000
2-Jul-01,1.12,27.4,13.27,20.335,6541.188,106000
3-Jul-01,10.8,32.87,18.56,25.715,6456.238,95900
4-Jul-01,1.49,32,21.79,26.895,6399.604,91100
5-Jul-01,0.15,30.33,17.11,23.72,6371.287,87000
6-Jul-01,0.06,32.37,14.15,23.26,6342.97,78300
7-Jul-01,0.04,38.2,23.01,30.605,6314.654,83000
8-Jul-01,1.39,36.76,22.37,29.565,6173.069,91400
9-Jul-01,0.38,35.58,23.65,29.615,5436.832,92700
10-Jul-01,0.65,36.11,23.92,30.015,4728.911,85200
11-Jul-01,0.1,33.26,20.37,26.815,4700.594,62700
12-Jul-01,8.04,23.16,17.8,20.48,4643.96,62700
13-Jul-01,0,30.68,15.08,22.88,3822.772,70500
14-Jul-01,0.3,31.62,16.62,24.12,3029.901,63700
15-Jul-01,0.01,32.09,16.12,24.105,2491.881,65400
16-Jul-01,0.58,33.76,16.23,24.995,2174.733,61300
17-Jul-01,6.03,36.79,21.76,29.275,2092.614,65900
18-Jul-01,12.22,34.37,24.03,29.2,2157.743,55900
19-Jul-01,10.51,31.28,23.48,27.38,2086.951,56900
20-Jul-01,7.95,31.44,23.68,27.56,2188.891,60300
21-Jul-01,0.97,35.65,23.59,29.62,2313.485,53900
22-Jul-01,2.36,37.51,24.19,30.85,2290.832,51300
23-Jul-01,6.72,38.04,24.12,31.08,2137.921,48100
24-Jul-01,4.43,35.02,24.1,29.56,2472.059,40800
25-Jul-01,1.76,32.43,22.51,27.47,2593.822,32000
26-Jul-01,0.23,30.33,22.48,26.405,2681.604,30400
27-Jul-01,0.78,28.55,19.83,24.19,2860,24300
28-Jul-01,1.36,32.65,22.48,27.565,2888.317,25100
29-Jul-01,0.11,34.92,22.83,28.875,2548.515,24200
30-Jul-01,0.02,37.27,21.79,29.53,2709.921,18400
31-Jul-01,0.01,37.46,23.83,30.645,2777.881,21700
1-Aug-01,0.01,37.93,22.74,30.335,2698.594,20500
2-Aug-01,3.57,37.48,23.12,30.3,2361.624,19500
3-Aug-01,4.08,34.4,22.89,28.645,2106.772,23100
4-Aug-01,0.22,35.66,20.46,28.06,2152.079,22200
5-Aug-01,0,35.61,20.14,27.875,2344.634,17900
6-Aug-01,0,36.11,20.16,28.135,2375.782,16200
7-Aug-01,0.06,36.67,22.35,29.51,2457.901,18000
8-Aug-01,1.34,35.1,24.56,29.83,2333.307,21800
9-Aug-01,11.79,37.15,23.97,30.56,2259.683,21800
10-Aug-01,0.36,32.19,20.68,26.435,2231.366,20000
11-Aug-01,0.91,31.12,18.62,24.87,2177.564,20200
12-Aug-01,0.23,33.97,18.66,26.315,2058.634,18600
13-Aug-01,0,32.88,18.69,25.785,2004.832,17400
14-Aug-01,0,29.7,15.19,22.445,1625.386,14100
15-Aug-01,3.77,33.62,16.01,24.815,1211.96,12400
16-Aug-01,1.9,29.89,18.03,23.96,1192.139,13100
17-Aug-01,0.31,32.24,15.73,23.985,1217.624,12800
18-Aug-01,2.08,35.42,17.94,26.68,1379.03,14200
19-Aug-01,0.01,29.32,15.3,22.31,1449.822,12800
20-Aug-01,0,31.1,15.2,23.15,1495.129,10600
21-Aug-01,2.25,36.84,18.13,27.485,1602.733,11200
22-Aug-01,7.92,36.97,22.1,29.535,1497.96,12700
23-Aug-01,28.89,30.18,22.07,26.125,1800.951,15500
24-Aug-01,10.67,32.33,22.53,27.43,2695.762,24100
25-Aug-01,4.44,28.39,22.4,25.395,2081.287,25400
26-Aug-01,0.83,30.14,20.57,25.355,1792.455,18500
27-Aug-01,0,33.03,17.41,25.22,1744.317,14600
28-Aug-01,0.06,32.27,19.15,25.71,1577.248,13100
29-Aug-01,0.39,34.57,16.67,25.62,1868.911,11200
30-Aug-01,11.3,33.47,20.04,26.755,1781.129,11100
31-Aug-01,1.81,29.72,17.81,23.765,1741.485,13000
1-Sep-01,0,29.28,14.5,21.89,1648.04,11800
2-Sep-01,0.01,31.31,14.98,23.145,1404.515,12300
3-Sep-01,0.03,33.35,17.53,25.44,1347.881,9910
4-Sep-01,1.16,34.06,19.07,26.565,1387.525,10300
5-Sep-01,0.02,33.98,16.52,25.25,1469.644,10400
6-Sep-01,8.7,29.61,21.6,25.605,1489.465,9870
7-Sep-01,1.55,33.96,21.9,27.93,1441.327,10600
8-Sep-01,9.51,29.43,21.35,25.39,1514.951,10100
9-Sep-01,8.44,22.49,13.76,18.125,1427.168,12200
10-Sep-01,0,28.61,11.2,19.905,1461.149,13000
11-Sep-01,0.01,31.41,13.19,22.3,1602.733,14500
12-Sep-01,0.01,30.73,14.11,22.42,1894.396,13900
13-Sep-01,0.02,31.38,15.82,23.6,2058.634,16500
14-Sep-01,0,23.77,13.73,18.75,2055.802,18500
15-Sep-01,0,25.44,11.27,18.355,2044.475,22000
16-Sep-01,0.61,26.83,10.06,18.445,1854.752,20200
17-Sep-01,7.65,25.7,13.17,19.435,1633.881,19500
18-Sep-01,25.11,22.4,16.95,19.675,1469.644,21100
19-Sep-01,0.5,23.5,14.59,19.045,1364.871,22200
20-Sep-01,5.16,27.8,12.1,19.95,1330.891,20300
21-Sep-01,1.99,25.69,14.38,20.035,1965.188,20500
22-Sep-01,1.02,26.87,12.44,19.655,2050.139,21800
23-Sep-01,1.08,25.25,13.33,19.29,2086.951,17100
24-Sep-01,0.02,17.98,6.8,12.39,1942.535,18200
25-Sep-01,0,17.65,3.88,10.765,1948.198,20900
26-Sep-01,0,22.99,5.08,14.035,1696.178,19500
27-Sep-01,0,25.46,7.73,16.595,1783.96,21200
28-Sep-01,0,21.13,7.41,14.27,1934.04,15700
29-Sep-01,0.02,22.71,7.51,15.11,1866.079,17000
30-Sep-01,0.01,24.82,7.83,16.325,1789.624,13600
1-Oct-01,0.01,26.6,8.47,17.535,1588.574,14400
2-Oct-01,0,28.9,11.21,20.055,1492.297,10900
3-Oct-01,0.05,29.1,11.76,20.43,1305.406,9190
4-Oct-01,4.65,26.01,13.58,19.795,1260.099,8540
5-Oct-01,20.28,14.79,3.9,9.345,1356.376,8990
6-Oct-01,0,16.75,1.67,9.21,1279.921,8930
7-Oct-01,0.13,20.86,2.72,11.79,1455.485,9460
8-Oct-01,0.13,21.08,7.55,14.315,1548.931,10200
9-Oct-01,12.13,23.48,9.51,16.495,1602.733,9280
10-Oct-01,15.18,23.86,14.29,19.075,1444.158,8180
11-Oct-01,20.13,15.69,10.75,13.22,1336.554,8420
12-Oct-01,1.32,20.73,8.4,14.565,1347.881,9980
13-Oct-01,11.12,19.21,10.91,15.06,1585.743,14000
14-Oct-01,0.97,16.81,5.9,11.355,1582.911,14500
15-Oct-01,15.41,14.04,2.61,8.325,1735.822,15700
16-Oct-01,0.2,10.98,1.68,6.33,1741.485,16800
17-Oct-01,0,16.07,-0.78,7.645,2500.376,32100
18-Oct-01,0.02,20.39,4.16,12.275,2514.535,35500
19-Oct-01,0,17.48,7.04,12.26,2406.931,35500
20-Oct-01,0,23.22,6.37,14.795,2489.05,34400
21-Oct-01,2.07,23.09,14.78,18.935,2350.297,25000
22-Oct-01,0.34,22.02,12.04,17.03,2288,21900
23-Oct-01,9.99,22.33,17.9,20.115,2690.099,32100
24-Oct-01,9.87,22.16,7.05,14.605,2916.634,53400
25-Oct-01,0,11.99,4.58,8.285,3058.218,65200
26-Oct-01,0.23,9.04,-0.13,4.455,2721.248,53600
27-Oct-01,0.01,9.01,-3.51,2.75,2616.475,45200
28-Oct-01,0,16.56,-1.17,7.695,2888.317,42500
29-Oct-01,0,20.54,3.6,12.07,2644.792,36300
30-Oct-01,0.03,22.2,8.1,15.15,2630.634,44300
31-Oct-01,0.02,20.98,5.44,13.21,2670.277,43200
1-Nov-01,1.15,22.12,12.95,17.535,2432.416,32300
2-Nov-01,5.55,21.16,11.44,16.3,2421.089,23400
3-Nov-01,0,21.18,7.77,14.475,2525.861,24300
4-Nov-01,0.06,22.05,6.19,14.12,2480.554,25100
5-Nov-01,0.03,16.6,2.91,9.755,2602.317,35100
6-Nov-01,0,20.37,2.15,11.26,2590.99,27900
7-Nov-01,0,22.96,6.09,14.525,2460.733,23300
8-Nov-01,0.04,14.34,1.63,7.985,2248.356,22000
9-Nov-01,0,14.21,0.21,7.21,2381.446,19500
10-Nov-01,0.01,18.46,2.06,10.26,2324.812,17200
11-Nov-01,0.02,14.01,2,8.005,2355.96,16700
12-Nov-01,0,16.76,0.41,8.585,2338.97,18000
13-Nov-01,0,20.07,2.06,11.065,2248.356,17700
14-Nov-01,0.22,21.73,7.52,14.625,2186.059,15500
15-Nov-01,0.03,21.64,8.23,14.935,2166.238,13300
16-Nov-01,0,23.58,9.25,16.415,2149.248,12200
17-Nov-01,0.06,23.19,9.68,16.435,2067.129,10300
18-Nov-01,1.23,19.98,11.16,15.57,2103.941,13200
19-Nov-01,3.21,12.76,0.22,6.49,1948.198,15900
20-Nov-01,0,9.6,-3.23,3.185,2058.634,15300
21-Nov-01,0.09,15.51,-1.35,7.08,2118.099,14100
22-Nov-01,0,16.23,1.42,8.825,2033.149,12100
23-Nov-01,6.53,15.7,5.15,10.425,2098.277,14200
24-Nov-01,27.31,17.7,9.15,13.425,2290.832,18600
25-Nov-01,0.06,13.99,6.01,10,2200.218,15900
26-Nov-01,3,13.65,5.01,9.33,2242.693,15400
27-Nov-01,1.23,8.3,0.6,4.45,2098.277,13900
28-Nov-01,9.74,1.39,-1.89,-0.25,2254.02,15700
29-Nov-01,12.1,4.49,0.59,2.54,2409.762,18100
30-Nov-01,0.72,7.73,1.18,4.455,2576.832,21400
1-Dec-01,0.01,11.07,-1.06,5.005,2542.852,27700
2-Dec-01,0,15.08,0.44,7.76,2565.505,24200
3-Dec-01,0.01,17.9,5.31,11.605,2644.792,22500
4-Dec-01,0.17,21.16,11.51,16.335,2749.564,22500
5-Dec-01,1.79,19.07,7.24,13.155,2704.257,22300
6-Dec-01,0.01,14.51,4.7,9.605,2537.188,19700
7-Dec-01,0.06,13.22,-0.38,6.42,2474.891,20500
8-Dec-01,0.02,7.16,-3.13,2.015,2398.436,18000
9-Dec-01,0,7,-5.73,0.635,2435.248,17500
10-Dec-01,0.38,8.63,-4.92,1.855,2613.644,22300
11-Dec-01,0.26,8.44,-4.2,2.12,2783.545,26400
12-Dec-01,18.3,7.76,3.74,5.75,2916.634,26500
13-Dec-01,2.61,8.83,2.3,5.565,2758.059,20300
14-Dec-01,5.7,7.12,-0.22,3.45,2820.356,24400
15-Dec-01,3.65,7.41,2.55,4.98,2888.317,31700
16-Dec-01,22.66,9.15,5.3,7.225,2916.634,35200
17-Dec-01,7.92,8.08,-0.67,3.705,3143.168,43200
18-Dec-01,0,13.05,-2.72,5.165,3001.584,37200
19-Dec-01,0.17,5.58,-3.49,1.045,2630.634,33500
20-Dec-01,0,9.16,-3.85,2.655,2616.475,31700
21-Dec-01,0.01,9.73,-3.19,3.27,2622.139,24600
22-Dec-01,4.53,12.4,-1.35,5.525,2692.931,31000
23-Dec-01,0.11,-0.31,-4.95,-2.63,2565.505,32700
24-Dec-01,0.03,-0.35,-5.85,-3.1,2126.594,17500
25-Dec-01,0,-0.67,-7.77,-4.22,1667.861,12900
26-Dec-01,0,-3.55,-10.72,-7.135,1735.822,13400
27-Dec-01,0.02,2.57,-6.56,-1.995,1356.376,11200
28-Dec-01,0,2.22,-5.38,-1.58,1081.703,6780
29-Dec-01,0,-4.27,-9.41,-6.84,976.931,5210
30-Dec-01,0.02,-4.41,-11.81,-8.11,1271.426,9240
31-Dec-01,0.01,-2.45,-11.02,-6.735,1747.149,10900
1-Jan-02,0,-1.55,-12.32,-6.935,1537.604,8570
2-Jan-02,0,-3.1,-11.57,-7.335,1452.653,7510
3-Jan-02,0,-1.69,-12.13,-6.91,1571.584,7510
4-Jan-02,0,5.45,-10.6,-2.575,1749.98,7780
5-Jan-02,1.43,5.81,-1.78,2.015,1713.168,7470
6-Jan-02,0.58,1.52,-3.85,-1.165,1492.297,6710
7-Jan-02,0.01,-0.85,-8.86,-4.855,1390.356,7630
8-Jan-02,0.01,8.44,-5.86,1.29,1817.941,15100
9-Jan-02,0.18,10.03,0.44,5.235,1871.743,16600
10-Jan-02,0.04,6.02,-1.85,2.085,1696.178,11300
11-Jan-02,0.05,7.62,-2.53,2.545,1577.248,8800
12-Jan-02,0,6.4,-3.37,1.515,1673.525,8010
13-Jan-02,0.07,9.52,-4.23,2.645,1894.396,11500
14-Jan-02,0.02,5,-1.46,1.77,1710.337,11700
15-Jan-02,0,4.24,-3.79,0.225,1560.257,10900
